y_pred,y_true,abs_error,squared_error,smape,dataset,scenario,horizon
32.742874,23.0,9.742874,94.9236,34.956482,disease,weather,3
27.585443,30.0,2.4145565,5.830083,8.385997,disease,weather,3
32.088547,18.0,14.088547,198.48715,56.254566,disease,weather,3
30.934387,43.0,12.065613,145.57901,32.638706,disease,weather,3
29.506601,25.0,4.5066013,20.309456,16.535984,disease,weather,3
28.328415,15.000001,13.328414,177.64662,61.52274,disease,weather,3
34.379883,16.999998,17.379885,302.0604,67.65249,disease,weather,3
31.469212,4.9999986,26.469213,700.61926,145.15923,disease,weather,3
25.75564,8.999999,16.755642,280.75153,96.4197,disease,weather,3
24.306301,18.0,6.306301,39.769432,29.812586,disease,weather,3
20.467407,9.999999,10.467408,109.566635,68.712166,disease,weather,3
17.930616,9.999999,7.9306173,62.89469,56.78799,disease,weather,3
19.517536,27.999998,8.482462,71.95216,35.702454,disease,weather,3
19.322613,21.0,1.6773872,2.813628,8.319834,disease,weather,3
15.618123,33.0,17.381878,302.12967,71.5037,disease,weather,3
22.145645,39.0,16.854355,284.06927,55.128555,disease,weather,3
21.893896,38.0,16.106104,259.4066,53.782116,disease,weather,3
26.207245,52.0,25.792755,665.26624,65.960014,disease,weather,3
32.02338,45.0,12.97662,168.39265,33.69528,disease,weather,3
33.908817,61.0,27.091183,733.9322,57.088863,disease,weather,3
38.345474,47.0,8.654526,74.90082,20.28116,disease,weather,3
39.427547,46.0,6.5724525,43.197132,15.387197,disease,weather,3
45.624084,67.0,21.375916,456.92978,37.95976,disease,weather,3
